Tournament,Date,Game Time,Blue Team,Red Team,Blue Kills,Blue Turrets,Blue Dragons,Blue Barons,Red Kills,Red Turrets,Red Dragons,Red Barons,Blue Wards Placed,Blue Wards Destroyed,Red Wards Placed,Red Wards Destroyed,First Dragon Team,First Dragon Time,First Rift Herald Team,First Rift Herald Time,Blue Bans 1,Blue Bans 2,Blue Bans 3,Blue Bans 4,Blue Bans 5,Red Bans 1,Red Bans 2,Red Bans 3,Red Bans 4,Red Bans 5,Blue Top,Blue Jungle,Blue Mid,Blue Bot,Blue Support,Red Top,Red Jungle,Red Mid,Red Bot,Red Support,Blue Top KDA,Blue Top CS,Blue Jungle KDA,Blue Jungle CS,Blue Mid KDA,Blue Mid CS,Blue Bot KDA,Blue Bot CS,Blue Support KDA,Blue Support CS,Red Top KDA,Red Top CS,Red Jungle KDA,Red Jungle CS,Red Mid KDA,Red Mid CS,Red Bot KDA,Red Bot CS,Red Support KDA,Red Support CS
NLC Summer Playoffs 2023,8/5/2023,35.9,Nativz,Nord Esports,10,2,3,2,15,11,3,0,111,59,137,34,Blue,7.25,Red,10.25,Rakan, Azir, Poppy, Nautilus, Alistar,Tristana, Jayce, Yone, Kaisa, Aphelios,Rumble, Maokai, Viktor, Jinx, Rell,Jax, Sejuani, LeBlanc, Xayah, Braum, 4/1/4,318, 1/3/6,202, 2/4/4,319, 3/3/6,398, 0/4/10,39, 3/3/7,302, 1/3/11,183, 5/0/3,390, 5/1/6,393, 1/3/10,30
NLC Summer Playoffs 2023,8/5/2023,35.45,Nativz,Nord Esports,12,10,2,1,0,3,3,0,106,68,128,54,Red,6.633333333333333,Red,8.816666666666666,Rakan, LeBlanc, Poppy, Sejuani, Maokai,Tristana, Jayce, Yone, Vi, Nocturne,Rumble, KhaZix, Neeko, Kaisa, Rell,Ornn, Ivern, Azir, Xayah, Braum, 4/0/5,312, 0/0/7,255, 2/0/7,331, 4/0/6,371, 2/0/7,44, 0/2/0,241, 0/3/0,172, 0/3/0,355, 0/2/0,354, 0/2/0,42
NLC Summer Playoffs 2023,8/5/2023,25.533333333333335,Nord Esports,Nativz,4,1,0,0,16,10,4,1,75,18,55,28,Red,5.733333333333333,Blue,8.3,Jayce, Yone, Tristana, Poppy, Maokai,Rakan, LeBlanc, Rell, Malphite, Jax,Aatrox, Sejuani, Xerath, Kaisa, Nautilus,Kennen, Trundle, Azir, Aphelios, Braum, 0/2/2,214, 0/4/4,119, 3/4/1,204, 1/3/0,251, 0/3/2,37, 3/1/5,244, 1/1/12,151, 2/1/7,216, 10/0/4,264, 0/1/14,28
NLC Summer Playoffs 2023,8/5/2023,31.616666666666667,Nativz,Nord Esports,19,7,2,1,5,3,2,0,94,41,114,33,Red,6.766666666666667,Blue,8.8,Rakan, LeBlanc, Xayah, Malphite, Sejuani,Tristana, Maokai, Rumble, Ornn, Trundle,Kennen, Nocturne, Azir, Aphelios, Rell,Aatrox, Vi, Jayce, Kaisa, Nautilus, 4/2/8,241, 4/0/11,211, 5/1/7,283, 4/0/7,280, 2/2/15,30, 1/5/1,259, 1/5/2,148, 1/2/2,252, 2/2/2,277, 0/5/2,33
PG Nationals Summer Playoffs 2023,8/5/2023,33.916666666666664,Macko Esports,Dsyre Esports,25,10,4,2,15,3,1,0,102,58,160,55,Blue,5.983333333333333,Blue,8.666666666666666,Rakan, Rell, Rumble, Ziggs, Samira,LeBlanc, Tristana, Kled, Alistar, Gangplank,Aatrox, Sejuani, Ahri, Kaisa, Braum,Renekton, Maokai, Jayce, Ezreal, Nautilus, 3/5/12,188, 3/2/12,175, 8/2/14,300, 11/2/7,318, 0/4/17,36, 5/5/6,313, 3/5/11,179, 4/6/8,248, 3/3/6,286, 0/6/11,53
PG Nationals Summer Playoffs 2023,8/5/2023,29.25,Macko Esports,Dsyre Esports,10,2,1,0,19,8,3,1,85,50,96,48,Red,6.916666666666667,Red,8.55,Rakan, Rell, Rumble, Nautilus, No ban,LeBlanc, Tristana, Kled, Gangplank, Braum,Aatrox, Maokai, Jayce, Kaisa, Leona,Renekton, Sejuani, Ahri, Varus, Alistar, 0/3/0,239, 1/6/6,140, 3/3/2,257, 4/3/3,278, 2/4/5,34, 4/0/6,290, 4/2/12,192, 2/1/12,227, 7/1/6,214, 2/6/11,37
PG Nationals Summer Playoffs 2023,8/5/2023,22.583333333333332,Macko Esports,Dsyre Esports,22,7,3,0,9,2,0,0,59,17,74,26,Blue,8.05,Blue,9.05,Rell, Rumble, Rakan, Renekton, Jayce,LeBlanc, Tristana, Kled, Maokai, Alistar,Gangplank, Jarvan IV, Ahri, Kaisa, Braum,Jax, Sejuani, Azir, Varus, Nautilus, 3/4/8,177, 4/1/13,135, 2/1/6,194, 12/0/5,200, 1/3/17,31, 4/5/1,163, 1/4/6,122, 0/5/4,201, 2/3/1,173, 2/5/3,30
PG Nationals Summer Playoffs 2023,8/5/2023,24.416666666666668,Macko Esports,Dsyre Esports,20,9,1,1,15,1,2,0,50,25,80,30,Red,7.166666666666667,Red,8.466666666666667,Rakan, Rumble, Rell, Jax, Renekton,LeBlanc, Kled, Kaisa, Ashe, Varus,Gangplank, Sejuani, Tristana, Xayah, Nautilus,Gnar, Maokai, Ahri, Draven, Blitzcrank, 4/1/10,206, 4/6/6,123, 8/1/5,268, 4/1/6,218, 0/6/8,27, 0/3/3,203, 3/5/8,142, 7/3/2,213, 3/3/6,189, 2/6/8,22
LPLOL Summer Playoffs 2023,8/5/2023,30.716666666666665,GTZ Esports,White Dragons,18,9,3,1,1,3,1,1,97,34,108,54,Blue,8.083333333333334,Red,8.566666666666666,Rell, Neeko, Ivern, Rumble, Aatrox,LeBlanc, Ornn, Kaisa, Braum, Thresh,Sion, Maokai, Jayce, Varus, Alistar,Riven, Sejuani, Ahri, Tristana, Leona, 0/0/4,295, 5/1/10,197, 5/0/9,273, 7/0/7,287, 1/0/16,38, 0/2/0,271, 0/5/1,156, 1/1/0,261, 0/3/1,274, 0/7/1,34
LPLOL Summer Playoffs 2023,8/5/2023,23.616666666666667,White Dragons,GTZ Esports,8,2,2,0,20,8,2,1,61,28,66,19,Blue,5.366666666666666,Blue,9.966666666666667,Ornn, Varus, Maokai, Ziggs, Xayah,Neeko, Tristana, LeBlanc, Aatrox, Rumble,Gnar, Sejuani, Azir, Kaisa, Nautilus,Malphite, Ivern, Jayce, Zeri, Braum, 1/3/3,170, 2/7/6,100, 3/4/1,179, 2/1/2,208, 0/5/6,20, 3/0/5,209, 0/1/20,142, 8/1/7,197, 8/1/8,236, 1/5/13,27
LPLOL Summer Playoffs 2023,8/5/2023,34.46666666666667,GTZ Esports,White Dragons,18,6,2,1,16,6,3,1,99,51,90,37,Red,6.583333333333333,Blue,9.2,Rell, Neeko, Tristana, Kaisa, Syndra,LeBlanc, Ornn, Varus, Samira, Ziggs,Sion, Maokai, Jayce, Xayah, Rakan,Aatrox, Sejuani, Azir, Ashe, Lux, 0/0/8,271, 0/5/8,168, 7/4/3,232, 9/3/7,315, 2/5/14,39, 0/2/5,216, 2/4/9,160, 7/2/3,277, 5/5/4,256, 2/5/11,35
Hitpoint Masters Summer Playoffs 2023,8/5/2023,36.46666666666667,eSuba,BRUTE,6,1,1,0,21,10,5,2,121,57,110,46,Red,6.85,Blue,8.783333333333333,Azir, Tristana, Ornn, Ashe, Alistar,Rumble, Viego, Kaisa, Samira, Kalista,Aatrox, Ivern, Jayce, Sivir, Rell,KSante, Maokai, Lucian, KogMaw, Braum, 2/4/3,304, 1/3/3,169, 1/4/3,295, 2/3/2,336, 0/7/4,32, 2/1/12,297, 3/1/14,170, 10/2/5,341, 4/0/14,340, 2/2/14,35
Hitpoint Masters Summer Playoffs 2023,8/5/2023,24.816666666666666,BRUTE,eSuba,18,9,2,1,6,2,2,0,70,24,73,31,Red,6.166666666666667,Red,8.433333333333334,Rumble, Viego, Kaisa, Gragas, Lillia,Azir, Tristana, Maokai, KogMaw, Ziggs,Aatrox, Rell, Lucian, Seraphine, Braum,Ornn, Amumu, Jayce, Samira, Nautilus, 5/1/5,219, 2/1/15,138, 6/0/7,271, 4/1/12,218, 1/3/15,30, 1/2/4,200, 1/4/3,161, 1/4/3,231, 3/4/2,164, 0/4/4,32
Hitpoint Masters Summer Playoffs 2023,8/5/2023,29.983333333333334,BRUTE,eSuba,12,9,3,1,6,3,1,0,100,36,104,46,Blue,6,Red,9.25,Rumble, Viego, Kaisa, Rakan, Xayah,Azir, Tristana, Maokai, Ezreal, Ashe,KSante, Rell, Ahri, Varus, Braum,Aatrox, Jarvan IV, Taliyah, Jinx, Milio, 1/2/3,199, 2/1/9,150, 5/0/6,295, 3/2/4,253, 1/1/8,32, 1/2/2,254, 1/3/4,140, 2/4/4,239, 2/2/4,257, 0/1/6,36
PCS Summer 2023,8/5/2023,33.95,Frank Esports,Dewish Team,21,9,2,1,10,2,2,0,109,75,138,58,Red,7.15,Red,8.616666666666667,Maokai, Neeko, Gwen, Ziggs, Ashe,Kaisa, Rell, Azir, Zeri, Alistar,Renekton, Nidalee, Annie, Sivir, Nautilus,Jax, Sejuani, Jayce, KogMaw, Braum, 6/2/9,271, 7/1/12,236, 2/3/14,237, 5/1/11,360, 1/3/12,29, 2/4/4,222, 2/3/7,189, 1/4/8,296, 5/4/1,311, 0/6/7,46
PCS Summer 2023,8/5/2023,28.333333333333332,Impunity,West Point Esports,11,2,0,0,27,10,3,2,63,27,86,15,Red,9.35,Blue,8.883333333333333,Tristana, LeBlanc, Renekton, Rakan, Alistar,Neeko, Kaisa, Master Yi, Varus, Ashe,Jax, Sejuani, Sylas, Zeri, Rell,Gragas, Maokai, Jayce, Xayah, Nautilus, 2/3/2,201, 1/5/5,147, 6/4/3,216, 2/7/4,236, 0/8/7,39, 5/2/8,236, 3/2/16,142, 13/1/9,255, 6/2/15,266, 0/4/12,41
PCS Summer 2023,8/5/2023,40.516666666666666,Beyond Gaming,CTBC Flying Oyster,14,10,4,1,14,2,2,0,157,81,175,76,Blue,9.066666666666666,Red,9.116666666666667,Rumble, Sejuani, Maokai, Nautilus, Xayah,Neeko, Jayce, Kaisa, Varus, Zeri,Jax, Nocturne, LeBlanc, Tristana, Rell,Renekton, Viego, Annie, Ezreal, Blitzcrank, 1/1/8,352, 0/4/7,233, 7/2/4,410, 5/3/6,418, 1/4/11,37, 2/2/5,340, 2/3/10,207, 2/3/4,373, 7/2/5,412, 1/4/7,35
TCL Summer Playoffs 2023,8/4/2023,37.166666666666664,Eternal Fire,FUT Esports,18,10,1,1,24,7,5,1,130,67,122,48,Red,5.55,Blue,9.083333333333334,Jayce, Poppy, Ivern, Renekton, KSante,LeBlanc, Kaisa, Nocturne, Varus, Aphelios,Aatrox, Sejuani, Tristana, Ziggs, Rell,Jax, Maokai, Azir, Xayah, Rakan, 7/5/5,319, 1/6/10,168, 5/2/9,352, 5/4/11,330, 0/7/12,35, 2/5/10,280, 1/5/18,160, 10/3/6,379, 9/2/12,383, 2/3/20,45
TCL Summer Playoffs 2023,8/4/2023,25.183333333333334,Eternal Fire,FUT Esports,11,1,0,0,20,10,3,1,79,41,70,34,Red,7.55,Blue,11.166666666666666,Jayce, Poppy, Azir, Renekton, KSante,LeBlanc, Kaisa, Nocturne, Varus, Ziggs,Aatrox, Sejuani, Ahri, Tristana, Rell,Jax, Maokai, Syndra, Xayah, Rakan, 1/4/4,198, 3/4/5,119, 4/2/4,206, 0/5/4,239, 3/5/1,34, 4/1/3,196, 1/2/11,125, 2/4/5,206, 12/1/3,251, 1/3/15,34
TCL Summer Playoffs 2023,8/4/2023,26.666666666666668,FUT Esports,Eternal Fire,36,9,2,1,10,2,1,0,67,26,82,22,Red,10.1,Red,8.616666666666667,LeBlanc, Nocturne, Maokai, Ahri, Viego,Kaisa, Tristana, Xayah, Varus, Braum,Rumble, Sejuani, Jayce, Ezreal, Alistar,Ornn, Amumu, Qiyana, Aphelios, Rell, 8/2/11,185, 3/2/24,138, 10/1/13,258, 15/3/13,263, 0/2/31,27, 0/5/5,157, 1/7/5,127, 6/7/0,178, 3/8/3,238, 0/9/6,33
VCS Summer 2023,8/4/2023,24.05,Saigon Buffalo,GAM Esports,4,0,0,0,20,9,3,1,64,31,74,27,Red,8.033333333333333,Red,9.266666666666667,Aatrox, Tristana, LeBlanc, Nautilus, Draven,Rell, Varus, Karma, Ashe, Ziggs,Jax, Maokai, Jayce, Kaisa, Rakan,Renekton, Ivern, Lucian, Zeri, Leona, 0/6/0,177, 0/3/4,137, 2/4/1,212, 1/3/1,236, 1/4/3,30, 5/0/6,229, 2/0/16,135, 8/2/7,213, 4/1/8,258, 1/1/10,32
VCS Summer 2023,8/4/2023,29.45,GAM Esports,Saigon Buffalo,27,10,2,1,17,2,2,0,94,36,103,44,Red,7.533333333333333,Blue,9.883333333333333,Rell, Varus, Karma, Ashe, Draven,Aatrox, Tristana, Jayce, Jax, Renekton,Ryze, Lee Sin, LeBlanc, Xayah, Nautilus,Rumble, Poppy, Lucian, Nilah, Rakan, 6/2/7,277, 4/4/16,178, 5/3/8,261, 12/2/7,289, 0/6/21,37, 4/5/6,221, 3/4/5,128, 2/6/9,227, 8/5/4,277, 0/7/15,34
VCS Summer 2023,8/4/2023,32.88333333333333,Cerberus Esports,MGN Box Esports,28,10,2,1,13,4,2,0,114,59,125,61,Red,11.65,Red,9.333333333333334,Poppy, Aatrox, Nocturne, Yone, Renekton,Kalista, Rumble, Rell, Blitzcrank, Nautilus,Jax, Maokai, Jayce, Kaisa, Leona,Fiora, Sejuani, Sylas, Xayah, Rakan, 8/2/6,283, 2/3/17,145, 7/3/13,275, 8/2/11,376, 3/3/12,48, 1/8/1,241, 2/7/9,172, 5/5/3,278, 4/4/5,376, 1/4/8,46
VCS Summer 2023,8/4/2023,35.56666666666667,MGN Box Esports,Cerberus Esports,22,10,3,2,13,5,2,0,133,57,108,68,Red,7.7,Blue,9.683333333333334,Kalista, Rell, Rumble, Blitzcrank, Ezreal,Poppy, Nocturne, Kaisa, Varus, Nautilus,Renekton, Viego, Neeko, Xayah, Leona,Jax, Sejuani, Tristana, Aphelios, Rakan, 2/2/11,303, 2/3/8,194, 4/5/6,246, 13/2/8,373, 1/1/20,43, 2/4/3,294, 2/4/8,194, 5/2/4,345, 3/3/5,334, 1/9/5,39
VCS Summer 2023,8/4/2023,24.466666666666665,Cerberus Esports,MGN Box Esports,18,9,3,1,1,1,1,0,77,39,100,33,Red,6.2,Blue,9.516666666666667,Poppy, Aatrox, Renekton, Leona, Yone,Kalista, Rumble, Rell, Olaf, Kennen,KSante, Nocturne, Neeko, Xayah, Rakan,Jax, Sejuani, Tristana, Kaisa, Nautilus, 7/1/4,250, 3/0/4,175, 3/0/9,205, 3/0/4,275, 2/0/9,43, 0/6/0,207, 0/4/1,125, 1/3/0,235, 0/2/1,247, 0/3/1,33
LCK Summer 2023,8/5/2023,31.633333333333333,Dplus KIA,Hanwha Life eSports,5,3,1,0,18,10,4,2,127,50,90,52,Red,6.733333333333333,Red,9.8,Azir, Yone, Jax, Sylas, Rell,Neeko, Tristana, LeBlanc, Xayah, Ashe,Renekton, Maokai, Jayce, Aphelios, Nautilus,Aatrox, Sejuani, Ahri, Kaisa, Alistar, 1/4/2,256, 1/4/2,154, 2/4/2,246, 1/2/4,316, 0/4/2,31, 4/1/5,256, 3/1/10,194, 2/0/11,312, 9/0/2,342, 0/3/11,28
LCK Summer 2023,8/5/2023,34.1,Dplus KIA,Hanwha Life eSports,10,3,2,0,18,10,3,2,135,75,154,60,Red,6.15,Red,11.183333333333334,Azir, Sejuani, Kaisa, Rakan, Poppy,Neeko, Tristana, LeBlanc, Leona, Ziggs,Jax, Vi, Annie, Varus, Alistar,Renekton, Maokai, Jayce, Xayah, Rell, 3/2/4,307, 1/5/5,201, 1/4/3,229, 5/2/3,322, 0/6/8,31, 4/2/9,268, 1/3/13,195, 8/1/7,309, 4/1/11,359, 1/3/15,39
PCS Summer 2023,8/4/2023,23.65,Impunity,Frank Esports,3,2,3,0,17,9,0,1,76,40,85,27,Blue,9.333333333333334,Red,8.983333333333333,Renekton, Sejuani, Azir, Nocturne, Viego,Maokai, Tristana, Fiora, Rakan, Vi,Jax, KhaZix, LeBlanc, Kaisa, Rell,Gangplank, Poppy, Annie, Zeri, Alistar, 0/2/1,207, 0/3/1,169, 1/3/0,212, 2/4/0,198, 0/6/2,27, 3/1/5,235, 2/0/7,135, 3/1/6,175, 8/0/6,265, 1/1/10,27
PCS Summer 2023,8/4/2023,21.533333333333335,HELL PIGS,J Team,2,0,0,0,18,7,2,1,66,19,62,23,Red,6.25,Red,10.033333333333333,Poppy, Milio, Nocturne, Braum, Jax,Kaisa, Renekton, Azir, Gnar, Syndra,Mordekaiser, Lee Sin, Jayce, Varus, Rell,Rumble, Sejuani, Tristana, Ashe, Alistar, 0/6/2,155, 0/5/1,97, 1/3/0,213, 1/2/0,193, 0/2/1,32, 3/2/5,193, 7/0/5,132, 6/0/1,226, 1/0/11,184, 1/0/10,30
PCS Summer 2023,8/4/2023,24,West Point Esports,PSG Talon,7,2,0,0,29,9,2,1,66,23,57,17,Red,11.533333333333333,Red,9.35,Renekton, Rumble, Neeko, Rell, Nautilus,LeBlanc, Kaisa, Sejuani, Nocturne, Lillia,Yone, Jarvan IV, Malphite, Tristana, Rakan,Poppy, Maokai, Jayce, Xayah, Alistar, 1/5/2,177, 1/6/2,135, 2/5/3,181, 2/6/2,188, 1/7/4,27, 5/1/10,157, 2/2/15,124, 13/1/5,192, 7/1/8,210, 2/2/20,31
PCS Summer 2023,8/4/2023,44.75,CTBC Flying Oyster,Dewish Team,19,8,2,1,25,10,3,3,123,66,160,65,Red,13.783333333333333,Red,8.983333333333333,Sejuani, Maokai, Tristana, Nautilus, Rakan,Kaisa, Rell, Azir, Blitzcrank, Alistar,Renekton, Lee Sin, LeBlanc, Xayah, Leona,Gwen, Viego, Lissandra, Aphelios, Braum, 3/4/6,300, 2/6/13,236, 4/3/6,470, 8/4/4,434, 2/8/12,45, 6/3/6,385, 8/3/12,234, 1/4/18,315, 7/3/11,378, 3/6/19,38
PCS Summer 2023,8/4/2023,31.183333333333334,Beyond Gaming,Deep Cross Gaming,12,11,2,2,4,2,2,0,117,62,153,71,Blue,7.866666666666667,Red,9.966666666666667,Azir, Sejuani, Maokai, Nautilus, Xayah,Kaisa, Viego, LeBlanc, Zeri, Nocturne,Jax, KhaZix, Neeko, Aphelios, Rell,Rumble, Poppy, Tristana, Varus, Alistar, 1/1/3,277, 3/1/6,214, 2/1/5,268, 6/1/2,336, 0/0/7,34, 1/2/3,330, 1/1/1,151, 1/1/0,326, 1/5/1,283, 0/3/1,30
LCK Summer 2023,8/4/2023,33.3,Nongshim RedForce,KT Rolster,13,10,2,2,9,4,3,0,111,63,123,56,Red,7,Blue,8.933333333333334,Jax, Renekton, Neeko, Zeri, Nautilus,Vi, Poppy, Annie, Nocturne, Tristana,KSante, Wukong, Seraphine, Xayah, Rakan,Aatrox, Sejuani, Azir, Aphelios, Lulu, 1/1/6,266, 5/3/6,167, 3/1/6,266, 3/3/7,326, 1/1/9,37, 1/3/1,302, 1/2/7,185, 4/3/3,337, 3/3/5,355, 0/2/9,27
LCK Summer 2023,8/4/2023,27.8,KT Rolster,Nongshim RedForce,18,11,3,1,6,0,1,0,87,29,87,46,Red,7.75,Red,9.35,Poppy, Seraphine, Xayah, Sejuani, Rell,Jax, Neeko, Renekton, Alistar, No ban,Fiora, Viego, Annie, Kaisa, Nautilus,KSante, Maokai, Azir, Nilah, Rakan, 3/0/9,281, 4/0/10,204, 2/2/12,223, 9/2/5,275, 0/2/10,34, 0/4/2,197, 1/4/4,145, 1/2/3,259, 3/5/2,238, 1/3/4,35
LCK Summer 2023,8/4/2023,28.583333333333332,Nongshim RedForce,KT Rolster,14,1,2,0,18,8,2,1,103,55,123,52,Red,5.583333333333333,Blue,8.433333333333334,Jax, Renekton, Kaisa, Fiora, Samira,Xayah, Seraphine, Poppy, Alistar, Nocturne,KSante, Vi, Ahri, Zeri, Rell,Malphite, Viego, Neeko, Tristana, Nautilus, 4/3/2,262, 3/3/5,174, 4/3/5,197, 2/5/8,286, 1/4/8,40, 2/2/11,228, 6/2/8,185, 2/2/11,211, 8/3/4,303, 0/5/12,44
LCK Summer 2023,8/4/2023,28,T1,Liiv SANDBOX,12,10,2,2,5,2,2,0,108,47,95,49,Red,6.583333333333333,Blue,8.383333333333333,LeBlanc, Jax, Yone, Rell, Alistar,Poppy, Aatrox, Neeko, Rakan, Nautilus,KSante, Maokai, Azir, Xayah, Braum,Gwen, Sejuani, Tristana, Kaisa, Leona, 3/0/7,255, 0/0/9,158, 2/3/5,266, 5/1/5,275, 2/1/9,31, 0/3/1,205, 2/2/3,171, 1/1/0,295, 1/2/3,274, 1/4/3,31
Prime League Summer Playoffs 2023,8/3/2023,26.033333333333335,SK Gaming Prime,Eintracht Spandau,15,8,3,1,5,3,1,0,71,29,75,37,Red,6.283333333333333,Red,8.5,Renekton, Rakan, Jayce, Ahri, Alistar,Ivern, Azir, Tristana, Poppy, Yone,Rumble, Wukong, LeBlanc, Kalista, Rell,Aatrox, Sejuani, Kaisa, Varus, Braum, 2/1/6,229, 3/1/10,156, 2/1/5,267, 7/0/7,283, 1/2/14,32, 0/1/1,262, 2/2/1,186, 2/3/0,266, 0/5/2,213, 1/4/1,36
Prime League Summer Playoffs 2023,8/3/2023,30.966666666666665,SK Gaming Prime,Eintracht Spandau,23,11,1,2,12,2,3,0,91,25,97,45,Red,7.85,Blue,8.516666666666667,Renekton, Rakan, Jayce, Ornn, Gnar,Ivern, Tristana, Kalista, Alistar, Leona,Yone, Poppy, LeBlanc, Aphelios, Blitzcrank,Aatrox, Maokai, Kaisa, Xayah, Rell, 3/0/5,337, 5/3/10,139, 4/3/10,212, 10/2/7,259, 1/4/12,32, 2/4/1,247, 1/5/6,130, 4/5/4,272, 3/4/4,276, 2/5/4,28
Prime League Summer Playoffs 2023,8/3/2023,38.46666666666667,Eintracht Spandau,SK Gaming Prime,17,5,3,0,25,8,2,2,140,73,162,76,Red,8.766666666666667,Blue,9.033333333333333,Kalista, Rell, Ivern, Maokai, Leona,Renekton, LeBlanc, Rakan, Aatrox, Ornn,Gnar, Viego, Ahri, Kaisa, Nautilus,Rumble, Sejuani, Jayce, Tristana, Alistar, 2/4/4,302, 2/5/5,187, 5/4/9,314, 7/5/4,357, 1/7/6,37, 4/1/13,316, 1/5/13,153, 5/5/9,298, 14/2/7,439, 1/4/16,26
LCK Summer 2023,8/3/2023,30.433333333333334,Hanwha Life eSports,Gen.G eSports,12,2,0,0,24,11,4,2,98,45,104,31,Red,7.666666666666667,Red,10.583333333333334,Poppy, Vi, Jax, Rakan, Alistar,Renekton, Sejuani, Aatrox, Gnar, Nautilus,KSante, Wukong, Azir, Kaisa, Rell,Rumble, Maokai, Tristana, Xayah, Leona, 2/5/7,172, 1/6/7,152, 4/5/4,270, 4/5/6,318, 1/4/8,31, 6/4/11,271, 2/2/9,164, 10/2/8,314, 4/2/12,304, 2/2/15,32
LCK Summer 2023,8/3/2023,26.1,Hanwha Life eSports,Gen.G eSports,9,1,0,0,20,10,4,1,79,38,83,32,Red,7.9,Red,9.216666666666667,Poppy, Vi, Tristana, LeBlanc, Azir,Renekton, Sejuani, Nautilus, Yone, Ahri,Aatrox, Viego, Annie, Xayah, Rakan,Jax, Maokai, Jayce, Kaisa, Rell, 2/6/4,178, 1/5/4,128, 3/1/4,216, 2/4/2,267, 1/4/7,35, 4/3/5,217, 1/1/10,141, 2/1/10,275, 12/1/4,262, 1/3/14,32
LCK Summer 2023,8/3/2023,33.166666666666664,DRX,BRION,20,9,3,0,7,1,2,1,107,89,160,62,Red,6.483333333333333,Blue,9.166666666666666,Azir, Poppy, Vi, Zeri, Alistar,LeBlanc, Tristana, Jayce, Varus, Draven,Jax, Nocturne, Ahri, Kaisa, Rakan,Renekton, Sejuani, Annie, Xayah, Maokai, 2/2/10,304, 1/1/17,227, 6/0/11,307, 8/2/9,354, 3/2/11,44, 3/4/2,302, 0/4/6,193, 2/4/2,270, 1/5/4,368, 1/3/5,42
LCK Summer 2023,8/3/2023,25.683333333333334,BRION,DRX,6,1,0,0,13,8,4,1,79,46,86,34,Red,6.666666666666667,Red,8.716666666666667,Jax, Kaisa, Sejuani, Varus, Rakan,Azir, Poppy, Aatrox, Lillia, Skarner,KSante, Vi, Tristana, Aphelios, Rell,Renekton, Maokai, Jayce, Zeri, Alistar, 0/2/0,233, 2/4/3,162, 2/4/3,234, 1/2/1,247, 1/1/3,29, 2/1/4,258, 0/2/8,147, 5/2/6,247, 6/0/3,277, 0/1/10,33
LCK CL Summer 2023,8/4/2023,25.516666666666666,T1 Challengers,KT Challengers,5,2,0,0,26,9,3,1,71,41,85,22,Red,9.083333333333334,Blue,9.2,Poppy, Vi, Rumble, Xayah, Azir,LeBlanc, Sejuani, Rell, Nautilus, Alistar,Renekton, Neeko, Jayce, Kaisa, Blitzcrank,KSante, Maokai, Tristana, Zeri, Rakan, 1/5/2,197, 1/6/4,166, 2/5/0,256, 0/5/2,230, 1/5/2,34, 2/1/10,198, 2/1/20,136, 10/1/8,237, 10/2/10,267, 2/0/22,36
LCK CL Summer 2023,8/4/2023,43.86666666666667,KT Challengers,T1 Challengers,22,10,5,2,14,6,2,1,136,62,137,78,Blue,5.566666666666666,Red,8.366666666666667,Poppy, Rumble, LeBlanc, Zeri, Rell,Kaisa, Sejuani, Tristana, Xayah, Alistar,KSante, Maokai, Azir, Varus, Renata Glasc,Renekton, Vi, Neeko, Sivir, Rakan, 5/2/9,325, 2/3/16,202, 3/4/13,456, 11/4/8,441, 1/1/19,37, 2/3/4,354, 3/5/4,280, 3/8/8,314, 5/3/7,483, 1/3/9,52
VCS Summer 2023,8/4/2023,35.6,Team Whales,Team Flash,13,11,3,2,10,3,3,0,120,84,155,60,Red,6.6,Red,8.7,Viego, Jayce, Tristana, Wukong, Lee Sin,Poppy, LeBlanc, Azir, Jax, Renekton,KSante, Sejuani, Ahri, Xayah, Rakan,Rumble, Kindred, Neeko, Kaisa, Rell, 2/3/5,230, 3/2/10,155, 3/1/8,301, 3/2/6,390, 2/2/10,42, 1/1/5,283, 1/4/5,191, 1/3/5,242, 6/3/2,391, 1/3/7,50
VCS Summer 2023,8/4/2023,31.083333333333332,Team Flash,Team Whales,17,8,2,0,12,3,2,2,107,54,101,57,Blue,6.316666666666666,Blue,8.483333333333333,Poppy, Sejuani, LeBlanc, Azir, Ahri,Jayce, Tristana, Viego, Nocturne, Lee Sin,Aatrox, Vi, Neeko, Kaisa, Rell,Renekton, Maokai, Annie, Xayah, Rakan, 7/3/8,272, 1/4/9,167, 1/2/6,229, 6/2/7,302, 2/1/13,35, 6/3/2,250, 0/4/6,123, 3/4/4,229, 2/3/5,334, 1/3/9,34
VCS Summer 2023,8/4/2023,39,Team Whales,Team Flash,16,5,3,0,20,10,2,3,170,67,160,75,Red,9.316666666666666,Blue,8.816666666666666,Viego, Jayce, Rumble, Maokai, Vi,LeBlanc, Poppy, Tristana, Rakan, Alistar,Renekton, Sejuani, Azir, Xayah, Braum,Aatrox, Rell, Syndra, Kaisa, Nautilus, 3/5/7,284, 1/4/11,141, 5/5/2,368, 5/3/7,432, 2/3/12,38, 5/2/11,291, 1/6/17,145, 1/3/10,324, 12/0/6,410, 1/5/10,46
